"<p>In your <b>Email Template</b>, you can use the following special variables:
</p>
<ul>
        <li>
            <code>{{ update_password_link }}</code>: A link where your supplier can set a new password to log into your portal.
        </li>
        <li>
            <code>{{ portal_link }}</code>: A link to this RFQ in your supplier portal.
        </li>
        <li>
            <code>{{ supplier_name }}</code>: The company name of your supplier.
        </li>
        <li>
            <code>{{ contact.salutation }} {{ contact.last_name }}</code>: The contact person of your supplier.
        </li><li>
            <code>{{ user_fullname }}</code>: Your full name.
        </li>
    </ul>
<p></p>
<p>Apart from these, you can access all values in this RFQ, like <code>{{ message_for_supplier }}</code> or <code>{{ terms }}</code>.</p>","<p>In Ihrer <b>E-Mail Vorlage</b>, Sie können folgende Sondervariablen verwenden:
</p>
<ul>
        <li>
            <code>{{ update_password_link }}</code>: Ein Link, mit dem Ihr Lieferant ein neues Passwort festlegen kann, um sich in Ihr Portal einzuloggen.
        </li>
        <li>
            <code>{{ portal_link }}</code>: Ein Link zu diesem RFQ in Ihrem Lieferantenportal.
        </li>
        <li>
            <code>{{ supplier_name }}</code>: Der Firmenname Ihres Anbieters.
        </li>
        <li>
            <code>{{ contact.salutation }} {{ contact.last_name }}</code>: Der Ansprechpartner Ihres Lieferanten.
        </li><li>
            <code>{{ user_fullname }}</code>: Ihr vollständiger Name.
        </li>
    </ul>
<p></p>
<p>Davon abgesehen, Sie können auf alle Werte in diesem RFQ zugreifen, wie <code>{{ message_for_supplier }}</code> oder <code>{{ terms }}</code>.</p>",
"<pre><h5>Message Example</h5>

&lt;p&gt; Thank You for being a part of {{ doc.company }}! We hope you are enjoying the service.&lt;/p&gt;

&lt;p&gt; Please find enclosed the E Bill statement. The outstanding amount is {{ doc.grand_total }}.&lt;/p&gt;

&lt;p&gt; We don't want you to be spending time running around in order to pay for your Bill.<br>After all, life is beautiful and the time you have in hand should be spent to enjoy it!<br>So here are our little ways to help you get more time for life! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Beispiel für eine Nachricht</h5>

&lt;p&gt; Vielen Dank, dass Sie Teil von {{ doc.company }}sind! Wir hoffen, Sie genießen den Service.&lt;/p&gt;

&lt;p&gt; Anbei finden Sie die E-Rechnung. Der ausstehende Betrag beträgt {{ doc.grand_total }}.&lt;/p&gt;

&lt;p&gt; Wir möchten nicht, dass Sie unnötig viel Zeit damit verbringen, Ihre Rechnung zu bezahlen.<br>Schließlich ist das Leben schön und die Zeit, die Sie zur Verfügung haben, sollten Sie nutzen, um es zu genießen!<br>Hier sind also unsere kleinen Möglichkeiten, um Ihnen zu helfen, mehr Zeit für das Leben zu haben! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; klicken Sie hier, um zu bezahlen &lt;/a&gt;

</pre>",
"<pre><h5>Message Example</h5>

&lt;p&gt;Dear {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt;Requesting payment for {{ doc.doctype }}, {{ doc.name }} for {{ doc.grand_total }}.&lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Beispiel Nachricht</h5>

&lt;p&gt;Lieber {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt;wir würden Sie bitten, die {{ doc.doctype }}, {{ doc.name }} für {{ doc.grand_total }}.&lt;/p&gt; zu begleichen.

&lt;a href=""{{ payment_url }}""&gt; Bitte klicken Sie hier zur Bezahlung &lt;/a&gt;

</pre>",
"<table class=""table table-bordered table-condensed"">
<thead>
  <tr>
         <th class=""table-sr"" style=""width: 50%;"">Child Document</th>
         <th class=""table-sr"" style=""width: 50%;"">Non Child Document</th>
   </tr>
</thead>
<tbody>
<tr>
         <td>
                  <p> To access parent document field use parent.fieldname and to access child table document field use doc.fieldname </p>

         </td>
         <td>
                    <p>To access document field use doc.fieldname </p>
         </td>
</tr>
<tr>
        <td>
                   <p><b>Example: </b> parent.doctype == ""Stock Entry"" and doc.item_code == ""Test"" </p>

        </td>
         <td>
                   <p><b>Example: </b> doc.doctype == ""Stock Entry"" and doc.purpose == ""Manufacture""</p>    
          </td>
</tr>

</tbody>
</table>






","<table class=""table table-bordered table-condensed"">
<thead>
  <tr>
         <th class=""table-sr"" style=""width: 50%;"">Dokument für die untergeordneten Eintragungen</th>
         <th class=""table-sr"" style=""width: 50%;"">kein untergeordnetes Dokument</th>
   </tr>
</thead>
<tbody>
<tr>
         <td>
                  <p> Für den Zugriff auf das Feld des übergeordneten Dokuments verwenden Sie parent.fieldname und für den Zugriff auf das Feld des Dokuments der untergeordneten Tabelle verwenden Sie doc.fieldname </p>

         </td>
         <td>
                    <p>Für den Zugriff auf ein Dokumentfeld verwenden Sie doc.fieldname </p>
         </td>
</tr>
<tr>
        <td>
                   <p><b>Beispiel: </b> parent.doctype == ""Lagereintrag"" und doc.item_code == ""Test"" </p>

        </td>
         <td>
                   <p><b>Beispiel: </b> doc.doctype == ""Lagereintrag"" und doc.purpose == ""Herstellung""</p>    
          </td>
</tr>

</tbody>
</table>",
"A Price List is a collection of Item Prices either Selling, Buying, or both","Eine Preisliste ist eine Sammlung von Artikelpreisen, entweder für den Verkauf, den Einkauf oder für beides",
"A Product or a Service that is bought, sold or kept in stock.","Produkt oder Dienstleistung, die gekauft, verkauft oder auf Lager gehalten wird.",
A condition for a Shipping Rule,Bedingung für eine Versandregel,
A customer must have primary contact email.,Ein Kunde muss über eine primäre Kontakt-E-Mail-Adresse verfügen.,
A logical Warehouse against which stock entries are made.,Ein logisches Lager zu dem Lagerbuchungen gemacht werden.,
A third party distributor / dealer / commission agent / affiliate / reseller who sells the companies products for a commission.,"Ein Drittanbieter/Händler/Kommissionär/verbundenes Unternehmen/Wiederverkäufer, der die Produkte auf Provisionsbasis verkauft.",
A+,A+,
A-,A-,
A4,A4,
AB+,AB+,
AB-,AB-,
ACC-AML-.YYYY.-,ACC-AML-.JJJJ.-,
ACC-ASR-.YYYY.-,ACC-ASR-.JJJJ.-,
ACC-ASS-.YYYY.-,ACC-ASS-.JJJJ.-,
ACC-BTN-.YYYY.-,ACC-BTN-.YYYY.-,
ACC-JV-.YYYY.-,ACC-JV-.JJJJ.-,
ACC-PAY-.YYYY.-,ACC-PAY-.JJJJ.-,
ACC-PINV-.YYYY.-,ACC-PINV-.JJJJ.-,
ACC-PINV-RET-.YYYY.-,ACC-PINV-RET-.YYYY.-,
ACC-PRQ-.YYYY.-,ACC-PRQ-.JJJJ.-,
ACC-PSINV-.YYYY.-,ACC-PSINV-.YYYY.-,
ACC-SH-.YYYY.-,ACC-SH-.JJJJ.-,
ACC-SINV-.YYYY.-,ACC-SINV-.JJJJ.-,
AMC Expiry Date,Verfalldatum des jährlichen Wartungsvertrags,
API,API,
API Endpoint,API-Endpunkt,
API Key,API-Schlüssel,
AWB Number,Luftfrachtbrief Nr.,
Abbr,Kürzel,
Abbreviation,Abkürzung,
About,Über,
Academics User,Benutzer: Lehre,
Acceptance Criteria Formula,Akzeptanzkriterien Formel,
Acceptance Criteria Value,Akzeptanzkriterien Wert,
Accepted,Genehmigt,
Accepted Qty,Akzeptierte Menge,
Accepted Qty in Stock UOM,Angenommene Menge in Lagereinheit,
Accepted Quantity,Angenommene Menge,
Accepted Warehouse,Annahmelager,
Access Key,Zugriffsschlüssel,
Account,Konto,
Account Balance,Kontostand,
Account Balance (From),Kontostand (Ausgangskonto),
Account Balance (To),Kontostand (Eingangskonto),
Account Closing Balance,Kontoabschlusssaldo,
Account Currency,Kontenwährung,
Account Currency (From),Kontowährung (Ausgangskonto),
Account Currency (To),Kontowährung (Eingangskonto),
Account Details,Kontendaten,
Account Head,Kontobezeichnung,
Account Manager,Kundenberater,
Account Name,Kontenname,
Account Number,Kontonummer,
Account Opening Balance,Kontoeröffnungssaldo,
Account Paid From,Ausgangskonto,
Account Paid To,Eingangskonto,
Account Subtype,Kontosubtyp,
Account Type,Kontentyp,
Account for Change Amount,Konto für Änderungsbetrag,
Accounting,Buchhaltung,
Accounting Details,Buchhaltungs-Details,
Accounting Dimension,Abrechnungsdimension,
Accounting Dimension Detail,Buchhaltungsdimensionsdetail,
Accounting Dimension Filter,Filter für Buchhaltungsdimension,
Accounting Dimensions,Abrechnungsdimensionen,
Accounting Dimensions ,Buchhaltung Dimensionen,
Accounting Dimensions Filter,Filter für Buchhaltungsdimensionen,
Accounting Entries,Buchungen,
Accounting Period,Abrechnungszeitraum,
Accounting entries are frozen up to this date. Nobody can create or modify entries except users with the role specified below,Buchhaltungseinträge werden bis zu diesem Datum eingefroren. Niemand außer Benutzern mit der unten angegebenen Rolle kann Einträge erstellen oder ändern,
Accounts,Rechnungswesen,
Accounts Closing,Kontenabschluss,
Accounts Frozen Till Date,Konten bis zum Datum eingefroren,
Accounts Manager,Buchhalter,
Accounts Payable,Verbindlichkeiten,
Accounts Payable Summary,Übersicht der Verbindlichkeiten,
Accounts Receivable,Forderungen,
Accounts Receivable Credit Account,Debitorenkreditkonto,
Accounts Receivable Discounted Account,Debitorenkonto mit Rabatt,
Accounts Receivable Summary,Übersicht der Forderungen,
Accounts Receivable Unpaid Account,Debitorenbuchhaltung Unbezahltes Konto,
Accounts Receivable/Payable,Forderungen/Verbindlichkeiten,
Accounts Settings,Konteneinstellungen,
Accounts User,Rechnungswesen Benutzer,
Accounts to Merge,Zu verschmelzende Konten,
Accumulated Depreciation,Kumulierte Abschreibungen,
Accumulated Depreciation Account,Abschreibungskonto,
Accumulated Depreciation Amount,Aufgelaufener Abschreibungsbetrag,
Acquisition Date,Kaufdatum,
Action,Aktion,
Action If Quality Inspection Is Not Submitted,Maßnahme Wenn keine Qualitätsprüfung eingereicht wird,
Action If Quality Inspection Is Rejected,Maßnahmen bei Ablehnung der Qualitätsprüfung,
Action If Same Rate is Not Maintained,"Maßnahmen, wenn derselbe Preis nicht beibehalten wird",
Action if Accumulated Monthly Budget Exceeded on Actual,Aktion bei Überschreitung des kumulierten monatlichen Budgets für das Ist-Budget,
Action if Accumulated Monthly Budget Exceeded on MR,"Aktion, wenn das kumulierte monatliche Budget für MR überschritten wurde",
Action if Accumulated Monthly Budget Exceeded on PO,"Aktion, wenn das kumulierte monatliche Budget für die Bestellung überschritten wurde",
Action if Annual Budget Exceeded on Actual,"Aktion, wenn das Jahresbudget für den tatsächlichen Betrag überschritten wurde",
Action if Annual Budget Exceeded on MR,"Aktion, wenn das Jahresbudget für MR überschritten wurde",
Action if Annual Budget Exceeded on PO,"Aktion, wenn das Jahresbudget für die Bestellung überschritten wurde",
Action if Same Rate is Not Maintained Throughout Sales Cycle,"Maßnahmen, wenn derselbe Preis nicht während des gesamten Verkaufszyklus beibehalten wird",
Actions,Aktionen,
Actions performed,Aktionen ausgeführt,
Active,Aktiv,
Active Status,Aktiver Status,
Activities,Aktivitäten,
Activity,Aktivität,
Activity Cost,Aktivitätskosten,
Activity Type,Aktivitätsart,
Actual,Tatsächlich,
Actual Batch Quantity,Tatsächliche Chargenmenge,
Actual Date,Tatsächliches Datum,
Actual End Date,Tatsächliches Enddatum,
Actual End Date (via Timesheet),Tatsächliches Enddatum (Zeiterfassung),
Actual End Time,Tatsächliche Endzeit,
Actual Operating Cost,Tatsächliche Betriebskosten,
Actual Operation Time,Tatsächliche Betriebszeit,
Actual Qty,Tatsächliche Anzahl,
Actual Qty (at source/target),Tatsächliche Anzahl (am Ursprung/Ziel),
Actual Qty in Warehouse,IST Menge im Lager,
Actual Start Date,Tatsächliches Startdatum,
Actual Start Date (via Timesheet),Tatsächliches Startdatum (Zeiterfassung),
Actual Start Time,Tatsächliche Startzeit,
Actual Time,IST Zeit,
Actual Time and Cost,Tatsächliche Laufzeit und Kosten,
Actual Time in Hours (via Timesheet),Tatsächliche Dauer in Stunden (Zeiterfassung),
Add,Hinzufügen,
Add Corrective Operation Cost in Finished Good Valuation,Fügen Sie die Kosten für Korrekturmaßnahmen zur Bewertung der Fertigerzeugnisse hinzu,
Add Local Holidays,Lokale Feiertage hinzufügen,
Add Manually,Manuell hinzufügen,
Add Or Deduct,Hinzufügen oder Abziehen,
Add Quote,Angebot hinzufügen,
Add Serial / Batch Bundle,Serien-/Chargenbündel hinzufügen,
Add Serial / Batch No,Serien-/Chargennummer hinzufügen,
Add Serial / Batch No (Rejected Qty),Serien-/Chargennummer hinzufügen (Abgelehnte Menge),
Add Template,Vorlage einfügen,
Add Weekly Holidays,Wöchentlich freie Tage hinzufügen,
Add or Deduct,Addieren/Subtrahieren,
Add to Holidays,Zu freien Tagen hinzufügen,
Add to Transit,Zum Transit hinzufügen,
Added By,Hinzugefügt von,
Added On,Hinzugefügt am,
Additional Asset Cost,Zusätzliche Kosten,
Additional Cost,Zusätzliche Kosten,
Additional Cost Per Qty,Zusätzliche Kosten je Einheit,
Additional Costs,Zusätzliche Kosten,
Additional Data,Zusätzliche Daten,
Additional Details,Weitere Details,
Additional Discount,Zusätzlicher Rabatt,
Additional Discount Amount,Zusätzlicher Rabattbetrag,
Additional Discount Amount (Company Currency),Zusätzlicher Rabatt (Unternehmenswährung),
Additional Discount Percentage,Zusätzlicher Rabatt in Prozent,
Additional Info,Zusätzliche Informationen,
Additional Information,zusätzliche Information,
Additional Notes,Zusätzliche Bemerkungen,
Additional Operating Cost,Zusätzliche Betriebskosten,
Additional information regarding the customer.,Zusätzliche Informationen bezüglich des Kunden.,
Address,Adresse,
Address & Contact,Adresse & Kontakt,
Address & Contacts,Adresse & Kontaktinformationen,
Address Desc,Adresszusatz,
Address HTML,Adresse im HTML-Format,
Address Line 1,Adresse Zeile 1,
Address Line 2,Adresse Zeile 2,
Address Name,Adress-Name,
Address and Contact,Adresse und Kontakt,
Address and Contacts,Adresse und Kontaktinformationen,
Address used to determine Tax Category in transactions,Adresse zur Bestimmung der Steuerkategorie in Transaktionen,
Administrator,Administrator,
Advance Account,Vorauskonto,
Advance Amount,Anzahlungsbetrag,
Advance Paid,Angezahlt,
Advance Payment Date,Datum der Vorauszahlung,
Advance Payment Ledger Entry,Vorauszahlungsbucheintrag,
Advance Payments,Anzahlungen,
Advance Tax,Steuervorauszahlung,
Advance Taxes and Charges,Weitere Steuern und Abgaben,
Advance amount,Anzahlungsbetrag,
Advance payments allocated against orders will only be fetched,Vorauszahlungen für Bestellungen werden nur abgerufen,
Advanced Settings,Erweiterte Einstellungen,
Advances,Anzahlungen,
Affected Transactions,Betroffene Transaktionen,
Against,Zu,
Against Account,Gegenkonto,
Against Blanket Order,Gegen Pauschalauftrag,
Against Delivery Note Item,Gegen Lieferschein,
Against Docname,Zu Dokumentenname,
Against Doctype,Zu DocType,
Against Document Detail No,Zu Dokumentendetail Nr.,
Against Document No,Zu Dokument Nr.,
Against Expense Account,Zu Aufwandskonto,
Against Income Account,Zu Ertragskonto,
Against Sales Invoice,Zu Ausgangsrechnung,
Against Sales Invoice Item,Zu Ausgangsrechnungs-Position,
Against Sales Order,Zu Auftrag,
Against Sales Order Item,Zu Auftragsposition,
Against Stock Entry,Gegen Lagerbuchung,
Against Voucher,Gegenbeleg,
Against Voucher No,Belegnr.,
Against Voucher Type,Gegenbeleg-Art,
Ageing Based On,Alter basierend auf,
Agenda,Agenda,
Agent Busy Message,Meldung „Agent besetzt“,
Agent Details,Agentendetails,
Agent Group,Agentengruppe,
Agent Unavailable Message,Meldung „Agent nicht verfügbar“,
Agents,Agenten,
Aggregate a group of Items into another Item. This is useful if you are maintaining the stock of the packed items and not the bundled item,"Fassen Sie eine Gruppe von Artikeln in einem anderen Artikel zusammen. Dies ist nützlich, wenn Sie den Bestand der verpackten Artikel und nicht den der gebündelten Artikel verwalten",
Agriculture Manager,Landwirtschaftsmanager,
Agriculture User,Benutzer Landwirtschaft,
Algorithm,Algorithmus,
All,Alle,
All Activities,Alle Aktivitäten,
All Activities HTML,Alle Aktivitäten HTML,
All Contact,Alle Kontakte,
All Customer Contact,Alle Kundenkontakte,
All Employee (Active),Alle Mitarbeiter (Aktiv),
All Lead (Open),Alle Leads (offen),
All Sales Partner Contact,Alle Vertriebspartnerkontakte,
All Sales Person,Alle Vertriebsmitarbeiter,
All Sales Transactions can be tagged against multiple Sales Persons so that you can set and monitor targets.,"Alle Verkaufstransaktionen können mehreren Verkäufern zugeordnet werden, so dass Sie Ziele festlegen und überwachen können.",
All Supplier Contact,Alle Lieferantenkontakte,
All allocations have been successfully reconciled,Alle Zuweisungen wurden erfolgreich abgeglichen,
All the Comments and Emails will be copied from one document to another newly created document(Lead -> Opportunity -> Quotation) throughout the CRM documents.,Alle Kommentare und E-Mails werden von einem Dokument zu einem anderen neu erstellten Dokument kopiert (Lead -> Opportunity -> Quotation) über alle CRM-Dokumente.,
Allocate Advances Automatically (FIFO),Zuweisungen automatisch zuordnen (FIFO),
Allocate Payment Based On Payment Terms,Ordnen Sie die Zahlung basierend auf den Zahlungsbedingungen zu,
Allocated,Zugewiesen,
Allocated Amount,Zugewiesene Menge,
Allocated Entries,Zugeordnete Einträge,
Allocated amount,Zugewiesene Menge,
Allocation,Zuweisung,
Allocations,Zuweisungen,
Allow,Zulassen,
Allow Account Creation Against Child Company,Kontoerstellung für untergeordnete Unternehmen zulassen,
Allow Alternative Item,Alternative Artikel zulassen,
Allow Continuous Material Consumption,Kontinuierlichen Materialverbrauch zulassen,
Allow Excess Material Transfer,Transfer von überschüssigem Material zulassen,
Allow In Returns,Rückgabe zulassen,
Allow Internal Transfers at Arm's Length Price,Interne Übertragungen zum Fremdvergleichspreis zulassen,
Allow Item To Be Added Multiple Times in a Transaction,"Zulassen, dass ein Element in einer Transaktion mehrmals hinzugefügt wird",
Allow Item to be Added Multiple Times in a Transaction,"Zulassen, dass Artikel in einer Transaktion mehrmals hinzugefügt werden",
Allow Lead Duplication based on Emails,Mehrere Interessenten mit derselben E-Mail-Adresse erlauben,
Allow Material Transfer from Delivery Note to Sales Invoice,Materialübertragung vom Lieferschein zur Ausgangsrechnung zulassen,
Allow Material Transfer from Purchase Receipt to Purchase Invoice,Materialübertragung vom Eingangsbeleg zur Eingangsrechnung zulassen,
Allow Multiple Sales Orders Against a Customer's Purchase Order,Erlauben Sie mehrere Aufträge für die Bestellung eines Kunden,
Allow Negative Stock,Negativen Lagerbestand zulassen,
