"<br>
<h4>Note</h4>
<ul>
<li>
You can use <a href=""https://jinja.palletsprojects.com/en/2.11.x/"" target=""_blank"">Jinja tags</a> in <b>Subject</b> and <b>Body</b> fields for dynamic values.
</li><li>
    All fields in this doctype are available under the <b>doc</b> object and all fields for the customer to whom the mail will go to is available under the  <b>customer</b> object.
</li></ul>
<h4> Examples</h4>
<!-- {% raw %} -->
<ul>
    <li><b>Subject</b>:<br><br><pre><code>Statement Of Accounts for {{ customer.customer_name }}</code></pre><br></li>
    <li><b>Body</b>: <br><br>
<pre><code>Hello {{ customer.customer_name }},<br>PFA your Statement Of Accounts from {{ doc.from_date }} to {{ doc.to_date }}.</code> </pre></li>
</ul>
<!-- {% endraw %} -->","<br>
<h4>Observera</h4>
<ul>
<li>
Du kan använda <a href=""https://jinja.palletsprojects.com/en/2.11.x/"" target=""_blank"">Jinja Taggar</a> i <b>Ämne</b> och <b> Huvudtext</b>-fält för dynamiska värden.
</li><li>
     Alla fält i denna doctype är tillgängliga under <b>doc</b>-objekt och alla fält för kund som e-post meddelande går till är tillgängliga under <b>customer</b>-objekt.
</li></ul>
<h4> Exempel</h4>
<!-- {% rå %} -->
<ul>
     <li><b>Ämne</b>:<br><br><pre><code>Konto besked för {{ customer.customer_name }}</code></pre><br></li>
     <li><b>Huvudtext</b>: <br><br>
<pre><code>Hej {{ customer.customer_name }},<br>Kontoutdrag från {{ doc.from_date }} till {{ doc.to_date }}.</code> </pre></ li>
</ul>
<!-- {% endraw %} -->",
"<div class=""columnHeading"">Other Details</div>","<div class=""columnHeading"">Övriga Detaljer</div>",
"<div class=""text-muted text-center"">No Matching Bank Transactions Found</div>","<div class=""text-muted text-center"">Inga avstämda Bank Transaktioner hittades</div>",
"<div>
<h3> All dimensions in centimeter only </h3>
</div>","<div>
<h3> Alla mått endast i centimeter </h3>
</div>",
"<h3>About Product Bundle</h3>

<p>Aggregate group of <b>Items</b> into another <b>Item</b>. This is useful if you are bundling a certain <b>Items</b> into a package and you maintain stock of the packed <b>Items</b> and not the aggregate <b>Item</b>.</p>
<p>The package <b>Item</b> will have <code>Is Stock Item</code> as <b>No</b> and <code>Is Sales Item</code> as <b>Yes</b>.</p>
<h4>Example:</h4>
<p>If you are selling Laptops and Backpacks separately and have a special price if the customer buys both, then the Laptop + Backpack will be a new Product Bundle Item.</p>","<h3>Om Artikel Paket</h3>

<p>Paketera grupp av <b>artiklar</b> till annan <b>Artikel</b>. Det är användbart om man paketerar vissa <b>Artiklar</b> i paket och har lager av packade <b>Artiklar</b> och inte paketarad <b>Artikel</b></b>.</b>Artikel kommer att ha <b>Artikel</b>. <code>Är Lagerar Artikel</code> som <b>Nej</b> och <code>Är Försäljning Artikel</code> som <b>Ja</b>.</p>
<h4>Exempel:</h4>
<p>Om man säljer bärbara datorer och ryggsäckar separat och har specialpris om kunder köper båda, så kommer det att vara bärbar dator + ryggsäck som paket artikel.",
"<h3>Currency Exchange Settings Help</h3>
<p>There are 3 variables that could be used within the endpoint, result key and in values of the parameter.</p>
<p>Exchange rate between {from_currency} and {to_currency} on {transaction_date} is fetched by the API.</p>
<p>Example: If your endpoint is exchange.com/2021-08-01, then, you will have to input exchange.com/{transaction_date}</p>","<h3>Valutaväxling Inställningar Hjälp</h3>
<p>Det finns 3 variabler som kan användas av slutpunkt, resultat nyckel och i parameter värde.</p>
<p>Växelkurs mellan {from_currency} och {to_currency} {transaction_date} hämtas av API.</p>
<p>Exempel: Om slutpunkt är exchange.com/2021-08-01 måste du ange exchange.com/{transaction_date}</p>",
"<h4>Body Text and Closing Text Example</h4>

<div>We have noticed that you have not yet paid invoice {{sales_invoice}} for {{frappe.db.get_value(""Currency"", currency, ""symbol"")}} {{outstanding_amount}}. This is a friendly reminder that the invoice was due on {{due_date}}. Please pay the amount due immediately to avoid any further dunning cost.</div>

<h4>How to get fieldnames</h4>

<p>The fieldnames you can use in your template are the fields in the document. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Huvudtext och exempel på Avslutande Text</h4>

<div>Vi har märkt att ni ännu inte har betalat faktura {{sales_invoice}} för {{frappe.db.get_value(""Currency"", currency, ""symbol"")}} {{outstanding_amount}}. Detta är en vänlig påminnelse om att fakturan var förfallen {{due_date}}. Vänligen betala förfallen belopp omedelbart för att undvika ytterligare kostnader.</div>

<h4>Hur får man fältnamn</h4>

<p>Fältnamn man kan använda i mall är fält i dokument. Du kan ta reda på fält namn för alla dokument via Inställningar &gt; Anpassa formulärvy och välj dokument typ (t.ex. Försäljning Faktura)</p>

<h4>Mall</h4>

<p>Mallar kompileras med Jinja Templating Language. Om du vill veta mer om Jinja <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">läs denna dokumentation.</a></p>",
"<h4>Contract Template Example</h4>

<pre>Contract for Customer {{ party_name }}

-Valid From : {{ start_date }} 
-Valid To : {{ end_date }}
</pre>

<h4>How to get fieldnames</h4>

<p>The field names you can use in your Contract Template are the fields in the Contract for which you are creating the template. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Contract)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Exempel på Avtal Mall</h4>

<pre>Avtal för Kund {{ party_name }}

-Giltigt från: {{ start_date }}
-Gäller till: {{ end_date }}
</pre>

<h4>Hur får man fältnamn</h4>

<p>Fältnamn du kan använda i avtal mall är fält i avtal som du skapar mallen för. Du kan ta reda på fält namn för alla dokument via Inställningar &gt; Anpassa formulärvy  och välj dokument typ (t.ex. Avtal)</p>

<h4>Mall</h4>

<p>Mallar kompileras med Jinja Templating Language. Om du vill veta mer om Jinja <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">läser du den här dokumentationen.</a></p>",
"<h4>Standard Terms and Conditions Example</h4>

<pre>Delivery Terms for Order number {{ name }}

-Order Date : {{ transaction_date }} 
-Expected Delivery Date : {{ delivery_date }}
</pre>

<h4>How to get fieldnames</h4>

<p>The fieldnames you can use in your email template are the fields in the document from which you are sending the email. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Exempel på Standard Villkor</h4>

<pre>Leverans Villkor för Order Nummer {{ name }}

-Order Datum: {{ transaction_date }}
-Förväntat Leverans Datum: {{ delivery_date }}
</pre>

<h4>Hur hämtas fältnamn</h4>

<p>Fältnamn som kan användas i E-post Mall är fält i Dokument som man skickar E-post meddelande från. Man kan ta reda på fält namn för alla dokument via Inställning &gt; Anpassa Formulär Vy och välja Dokument Typ (t.ex. Försäljning Faktura)</p>

<h4>Skriva Mallar</h4>

<p>Mallar kompileras med Jinja Mall Språk. Läs mer om Jinja dokumentation: <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/""></a></p>",
"<h5 class=""text-muted uppercase"">Or</h5>","<h5 class=""text-muted uppercase"">Eller</h5>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Account Number Settings</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Konto Nummer Inställnigar</label>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Amount In Words</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Belopp i Ord</label>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Date Settings</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Datum Inställningar</label>",
"<p>In your <b>Email Template</b>, you can use the following special variables:
</p>
<ul>
        <li>
            <code>{{ update_password_link }}</code>: A link where your supplier can set a new password to log into your portal.
        </li>
        <li>
            <code>{{ portal_link }}</code>: A link to this RFQ in your supplier portal.
        </li>
        <li>
            <code>{{ supplier_name }}</code>: The company name of your supplier.
        </li>
        <li>
            <code>{{ contact.salutation }} {{ contact.last_name }}</code>: The contact person of your supplier.
        </li><li>
            <code>{{ user_fullname }}</code>: Your full name.
        </li>
    </ul>
<p></p>
<p>Apart from these, you can access all values in this RFQ, like <code>{{ message_for_supplier }}</code> or <code>{{ terms }}</code>.</p>","<p>I <b>E-post Mall</b> kan följande specialvariabler användas:
</p>
<ul>
<li>
 <code>{{ update_password_link }} </code>: Länk där leverantör kan ange nytt lösenord för att logga in på leverantör portal.
 </li>
 <li>
 <code>{{ portal_link }}</code>: Länk till offert begäran på leverantör portal.
 </li>
 <li>
 <code>{{ supplier_name }}</code>: Leverantör namn.
 </li>
 <li >
 <code>{{ contact.salutation }} {{ contact.last_name }}</code>: Kontakt person för leverantör.
 </li>
 <li>
 <code>{{ user_fullname } }</code>: Användarens fullständiga namn.
 </li>
 </ul>
<p>
</p>
<p>Förutom dessa kan man komma åt alla värden i offert begäran, som <code>{{ message_for_supplier }}</code> eller <code>{{ terms }}</code>.</p>",
"<pre><h5>Message Example</h5>

&lt;p&gt; Thank You for being a part of {{ doc.company }}! We hope you are enjoying the service.&lt;/p&gt;

&lt;p&gt; Please find enclosed the E Bill statement. The outstanding amount is {{ doc.grand_total }}.&lt;/p&gt;

&lt;p&gt; We don't want you to be spending time running around in order to pay for your Bill.<br>After all, life is beautiful and the time you have in hand should be spent to enjoy it!<br>So here are our little ways to help you get more time for life! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Meddelande Exempel</h5>

&lt;p&gt; Tack för att ni är en del av {{ doc.company }}! Vi hoppas att ni gillar tjänst.&lt;/p&gt;

&lt;p&gt; Vänligen se bifogat E-faktura. Utestående belopp är {{ doc.grand_total }}.&lt;/p&gt;

&lt;p&gt; Vi vill inte att ni ska spendera tid med att springa runt för att betala faktura.<br>Livet är trots allt vackert och den tid man har bör spenderas för att njuta av livet!<br>Så här är våra små sätt att hjälpa er att få mer tid för livet! &lt; /p&gt;

&lt;a href=""{{ payment_url }}""&gt; klicka här för att betala &lt;/a&gt;

</pre>",
"<pre><h5>Message Example</h5>

&lt;p&gt;Dear {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt;Requesting payment for {{ doc.doctype }}, {{ doc.name }} for {{ doc.grand_total }}.&lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Meddelande Exempel</h5>

&lt;p&gt;Hej {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt;Begär betalning för {{ doc.doctype }}, {{ doc.name }} för {{ doc.grand_total }}.&lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; klicka här för att betala &lt;/a&gt;

</pre>",
"<table class=""table table-bordered table-condensed"">
<thead>
  <tr>
         <th class=""table-sr"" style=""width: 50%;"">Child Document</th>
         <th class=""table-sr"" style=""width: 50%;"">Non Child Document</th>
   </tr>
</thead>
<tbody>
<tr>
         <td>
                  <p> To access parent document field use parent.fieldname and to access child table document field use doc.fieldname </p>

         </td>
         <td>
                    <p>To access document field use doc.fieldname </p>
         </td>
</tr>
<tr>
        <td>
                   <p><b>Example: </b> parent.doctype == ""Stock Entry"" and doc.item_code == ""Test"" </p>

        </td>
         <td>
                   <p><b>Example: </b> doc.doctype == ""Stock Entry"" and doc.purpose == ""Manufacture""</p>    
          </td>
</tr>

</tbody>
</table>






","<thead>
  <tr>
         <th class=""table-sr"" style=""width: 50%;"">Underordnad Dokument</th>
         <th class=""table-sr"" style=""width: 50%;"">Överordnad Dokument</th>
   </tr>
</thead>
<tbody>
<tr>
         <td>
                  <p>För att komma åt överordnad dokument fält använd parent.fieldname och för att komma åt underordnad dokument fält använd doc.fieldname </p>

         </td>
         <td>
                    <p>För att komma åt dokument fält använd doc.fieldname </p>
         </td>
</tr>
<tr>
        <td>
                   <p><b>Exampel: </b> parent.doctype == ""Stock Entry"" and doc.item_code == ""Test"" </p>

        </td>
         <td>
                   <p><b>Exampel: </b> doc.doctype == ""Stock Entry"" and doc.purpose == ""Produktion""</p>    
          </td>
</tr>

</tbody>
</table>",
"A Price List is a collection of Item Prices either Selling, Buying, or both","Prislista är samling av artikel priser som antingen säljs, köpes eller båda",
"A Product or a Service that is bought, sold or kept in stock.","En produkt eller en tjänst som köps, säljs eller hålls i lager.",
A condition for a Shipping Rule,En förutsättning för en frakt Regel,
A customer must have primary contact email.,Kund måste ha primär kontakt e-post adress.,
A logical Warehouse against which stock entries are made.,Ett logiskt lager mot vilken lagerposter görs.,
A third party distributor / dealer / commission agent / affiliate / reseller who sells the companies products for a commission.,En tredjepartsdistributör/återförsäljare/kommissionär/influencer som säljer företagets produkter mot provision.,
A+,A+,
A-,A-,
A4,A4,
AB+,AB+,
AB-,AB-,
ACC-AML-.YYYY.-,ACC-AML-.YYYY.-,
ACC-ASR-.YYYY.-,ACC-ASR-.YYYY.-,
ACC-ASS-.YYYY.-,ACC-ASS-.YYYY.-,
ACC-BTN-.YYYY.-,ACC-BTN-.YYYY.-,
ACC-JV-.YYYY.-,ACC-JV-.YYYY.-,
ACC-PAY-.YYYY.-,ACC-PAY-.YYYY.-,
ACC-PINV-.YYYY.-,ACC-PINV-.YYYY.-,
ACC-PINV-RET-.YYYY.-,ACC-PINV-RET-.YYYY.-,
ACC-PRQ-.YYYY.-,ACC-PRQ-.YYYY.-,
ACC-PSINV-.YYYY.-,ACC-PSINV-.ÅÅÅÅ.-,
ACC-SH-.YYYY.-,ACC-SH-.YYYY.-,
ACC-SINV-.YYYY.-,ACC-SINV-.YYYY.-,
ACC-SINV-RET-.YYYY.-,ACC-SINV-RET-.YYYY.-,
AMC Expiry Date,AMC Förfallodatum,
API,API,
API Details,API Detaljer,
API Endpoint,API slutpunkt,
API Key,API-nyckel,
AWB Number,AWB Nummer,
Abbr,Förkortning,
Abbreviation,Förkortning,
About,Om,
Academics User,Akademisk - användare,
Acceptance Criteria Formula,Acceptans Kriterier Formel,
Acceptance Criteria Value,Acceptans Kriterier Värde,
Accepted,Godkända,
Accepted Qty,Godkänd antal,
Accepted Qty in Stock UOM,Godkänd Kvantitet (per Lager Enhet),
Accepted Quantity,Godkänd kvantitet,
Accepted Warehouse,Godkänt lager,
Access Key,Åtkomst Nyckel,
Account,konto,
Account Balance,Balanskonto,
Account Balance (From),Konto Saldo (Från),
Account Balance (To),Konto Saldo (Till),
Account Closing Balance,Konto Stängning Saldo,
Account Currency,Konto Valuta,
Account Currency (From),Konto Valuta (Från),
Account Currency (To),Konto Valuta (Till),
Account Details,Kontouppgifter,
Account Head,Kontohuvud,
Account Manager,Kontohanterare,
Account Name,Kontonamn,
Account Number,Kontonummer,
Account Opening Balance,Öppning Saldo,
Account Paid From,Konto betalas från,
Account Paid To,Konto betalt för att,
Account Subtype,Kontotyp,
Account Type,Användartyp,
Account for Change Amount,Konto för förändring Belopp,
Accounting,Redovisning,
Accounting Details,Redovisning Detaljer,
Accounting Dimension,Redovisningsdimension,
Accounting Dimension Detail,Redovisningsdimensiondetalj,
Accounting Dimension Filter,Bokföring Dimension Filter,
Accounting Dimensions,Redovisningsdimensioner,
Accounting Dimensions ,Redovisningsdimensioner,
Accounting Dimensions Filter,Bokföring Dimension Filter,
Accounting Entries,Bokföringsposter,
Accounting Period,Redovisningsperiod,
Accounting entries are frozen up to this date. Nobody can create or modify entries except users with the role specified below,Bokföringsposter är frusna fram till detta datum. Ingen kan skapa eller ändra poster förutom användare med rollen som anges nedan,
Accounts,konton,
Accounts Closing,Bokföring Låsning,
Accounts Frozen Till Date,Konton frysta till datum,
Accounts Manager,Account Manager,
Accounts Payable,Leverantörsreskontra,
Accounts Payable Summary,Leverantörsreskontra Sammanfattning,
Accounts Receivable,Kundreskontra,
Accounts Receivable Credit Account,Kundfordringar Kreditkonto,
Accounts Receivable Discounted Account,Kundfordringar Rabatterat konto,
Accounts Receivable Summary,Kundfordringar Sammanfattning,
Accounts Receivable Unpaid Account,Kundfordringar Obetalt konto,
Accounts Receivable/Payable,Fordringar/Skulder,
Accounts Settings,Kontoinställningar,
Accounts User,Användare,
Accounts to Merge,Konton som ska Slås Samman,
Accumulated Depreciation,Ackumulerade avskrivningar,
Accumulated Depreciation Account,Ackumulerade avskrivningar konto,
Accumulated Depreciation Amount,Ackumulerade avskrivningar Belopp,
Acquisition Date,förvärvs~~POS=TRUNC,
Action,Åtgärd,
Action If Quality Inspection Is Not Submitted,Åtgärd om kvalitetskontroll inte lämnas in,
Action If Quality Inspection Is Rejected,Åtgärd om Kvalitet Kontroll är Avvisad,
Action If Same Rate is Not Maintained,Åtgärd om Marginal inte Bibehålls,
Action if Accumulated Monthly Budget Exceeded on Actual,Åtgärd om ackumulerad månadsbudget överskrider faktiska,
Action if Accumulated Monthly Budget Exceeded on MR,Åtgärd om ackumulerad månadsbudget överskrider MR,
Action if Accumulated Monthly Budget Exceeded on PO,Åtgärd om ackumulerad månadsbudget överskrider PO,
Action if Annual Budget Exceeded on Actual,Åtgärd om årlig budget överskred på faktiska,
Action if Annual Budget Exceeded on MR,Åtgärd om årlig budget överskrider MR,
Action if Annual Budget Exceeded on PO,Åtgärd om årlig budget överskrider PO,
Action if Same Rate is Not Maintained Throughout Sales Cycle,Åtgärd om samma Pris inte bibehålls under Försäljning,
Actions,Åtgärder,
Actions performed,Åtgärder utförda,
Active,Aktiv,
Active Status,Aktiv Status,
Activities,verksamhet,
Activity,Aktivitet,
Activity Cost,Aktivitetskostnad,
Activity Type,Aktivitetstyp,
Actual,Faktisk,
Actual Batch Quantity,Faktiskt antal mängder,
Actual Date,Faktiskt Datum,
Actual End Date,Faktiskt Slutdatum,
Actual End Date (via Timesheet),Faktisk Slutdatum (via Tidrapportering),
Actual End Time,Faktiskt Sluttid,
Actual Operating Cost,Faktisk driftkostnad,
Actual Operation Time,Faktisk driftstid,
Actual Qty,Faktiska Antal,
Actual Qty (at source/target),Faktiska Antal (vid källa/mål),
Actual Qty in Warehouse,Faktisk Kvantitet på Lager,
Actual Start Date,Faktiskt startdatum,
Actual Start Date (via Timesheet),Faktiska startdatum (via Tidrapportering),
Actual Start Time,Faktisk starttid,
Actual Time,Verklig Tid,
Actual Time and Cost,Faktisk tid och kostnad,
Actual Time in Hours (via Timesheet),Faktisk tid (i timmar),
Add,Lägga till,
Add Corrective Operation Cost in Finished Good Valuation,Lägg till Korrigerande Driftkostnad i Färdig Artikel,
Add Local Holidays,Lägg till Lokal Helgdag,
Add Manually,Lägg till Manuellt,
Add Or Deduct,Lägg till eller Dra av,
Add Quote,Lägg Citat,
Add Serial / Batch Bundle,Lägg till Serie / Parti Paket,
Add Serial / Batch No,Lägg till Serie/Parti Nummer,
Add Serial / Batch No (Rejected Qty),Lägg till Serie/Parti Nummer (Avvisad Kvantitet),
Add Template,Lägg till Mall,
Add Weekly Holidays,Lägg till veckovisa helgdagar,
Add or Deduct,Lägg till eller dra av,
Add to Holidays,Lägg till helgdagar,
Add to Transit,Lägg till i kollektivtrafik,
Added By,Lagt till Av,
Added On,Tillagd,
Additional Asset Cost,Extra Tillgång Kostnad,
Additional Cost,Extra kostnad,
Additional Cost Per Qty,Extra Kostnad per Kvantitet,
Additional Costs,Merkostnader,
Additional Data,Extra Data,
Additional Details,ytterligare detaljer,
Additional Discount,Ytterligare rabatt,
Additional Discount Amount,Ytterligare rabattbelopp,
Additional Discount Amount (Company Currency),Ytterligare rabattbeloppet (Företagsvaluta),
Additional Discount Percentage,Ytterligare rabattprocent,
Additional Info,Extra Information,
Additional Information,ytterligare information,
Additional Notes,Ytterligare anmärkningar,
Additional Operating Cost,Ytterligare driftkostnader,
Additional information regarding the customer.,Ytterligare information om kunden.,
Address,Adress,
Address & Contact,Adress och kontakt,
Address & Contacts,Adress och kontakter,
Address Desc,Adress fallande,
Address HTML,Adress HTML,
Address Line 1,Adress Linje 1,
Address Line 2,Adress Linje 2,
Address Name,Adressnamn,
Address and Contact,Adress och Kontakt,
Address and Contacts,Adress och kontakter,
Address used to determine Tax Category in transactions,Adress som används för att bestämma skattekategori i transaktioner,
Administrator,Administratör,
Advance Account,Förskottskonto,
Advance Amount,Förskottsmängd,
Advance Paid,Förskottsbetalning,
Advance Payment Date,Förskott Betalning Datum,
Advance Payment Ledger Entry,Förskottsbetalning Register Post,
Advance Payments,Förskottsbetalningar,
Advance Tax,Förskott Moms,
Advance Taxes and Charges,Förskott Moms och Avgifter,
Advance amount,Förskottsmängd,
Advance payments allocated against orders will only be fetched,Förskott betalningar allokerade mot order kommer att hämtas,
Advanced Settings,Avancerade inställningar,
Advances,Förskott,
Affected Transactions,Berörda Transaktioner,
Against,Mot,
Against Account,Mot Konto,
Against Blanket Order,Mot filtorder,
Against Delivery Note Item,Mot leveransnota,
Against Docname,Mot doknamn,
Against Doctype,Mot Doctype,
Against Document Detail No,Mot Dokument Detalj nr,
Against Document No,Mot Dokument nr,
Against Expense Account,Mot utgiftskonto,
Against Income Account,Mot Inkomst konto,
Against Sales Invoice,Mot fakturan,
Against Sales Invoice Item,Mot fakturaprodukt,
Against Sales Order,Mot kundorder,
Against Sales Order Item,Mot Försäljningvara,
Against Stock Entry,Mot aktieinmatning,
Against Voucher,Mot Kupong,
Against Voucher No,Mot Verifikat Nummer,
Against Voucher Type,Mot Kupongtyp,
Ageing Based On,Åldring Baserad på,
Agenda,Dagordning,
Agent Busy Message,Agent Upptaget Meddelande,
Agent Details,Agentinformation,
Agent Group,Agent Grupp,
Agent Unavailable Message,Agent Otillgänglig Meddelande,
Agents,agenter,
Aggregate a group of Items into another Item. This is useful if you are maintaining the stock of the packed items and not the bundled item,Paketera flera Artiklar till ett annat Artikel. Användbart om lager baseras på packade artiklar och inte ingående artiklar,
Agriculture Manager,Jordbrukschef,
Agriculture User,Jordbrukare,
Algorithm,Algoritm,
All,Allt,
All Activities,Alla Aktivitet,
All Activities HTML,Alla Aktivitet HTML,
All Contact,Alla Kontakter,
All Customer Contact,Alla Kundkontakt,
All Employee (Active),Personal (aktiv),
All Lead (Open),Alla Ledare (Öppna),
All Sales Partner Contact,Alla försäljningspartners kontakter,
All Sales Person,Alla försäljningspersonal,
All Sales Transactions can be tagged against multiple Sales Persons so that you can set and monitor targets.,Alla försäljning transaktioner kan taggas mot flera säljare för att ange och övervaka mål.,
All Supplier Contact,Alla Leverantörskontakter,
All allocations have been successfully reconciled,Alla tilldelningar är avstämda,
All the Comments and Emails will be copied from one document to another newly created document(Lead -> Opportunity -> Quotation) throughout the CRM documents.,Alla kommentarer och E-post meddelande kommer att kopieras från ett dokument till ett annat nyskapad dokument (Potentiell Kund -> Möjlighet -> Försäljning Offert) genom hela Säljstöd process.,
Allocate Advances Automatically (FIFO),Tilldela förskott automatiskt (FIFO),
Allocate Payment Based On Payment Terms,Tilldela betalning baserat på betalningsvillkor,
Allocated,Tilldelad,
Allocated Amount,Avsatt mängd,
Allocated Entries,Tilldelade Poster,
Allocated amount,Avsatt mängd,
Allocation,Tilldelning,
Allocations,Tilldelningar,
Allow,Tillåt,
Allow Account Creation Against Child Company,Tillåt att konto skapas mot barnföretag,
Allow Alternative Item,Tillåt alternativ artikel,
Allow Continuous Material Consumption,Tillåt Kontinuerlig Material Förbrukning,
Allow Excess Material Transfer,Tillåt Överflödig Material Överföring,
Allow In Returns,Tillåt Returer,
Allow Internal Transfers at Arm's Length Price,Tillåt Interna Överföringar till Marknad Pris,
Allow Item To Be Added Multiple Times in a Transaction,Tillåt att objekt läggs till flera gånger i en transaktion,
Allow Item to be Added Multiple Times in a Transaction,Tillåt att Artikel läggs till flera gånger i Transaktion,
Allow Lead Duplication based on Emails,Tillåt Potentiella Kunder Duplicering baserat på E-post Meddelande,
Allow Material Transfer from Delivery Note to Sales Invoice,Tillåt materialöverföring från leveransnot till försäljningsfaktura,
Allow Material Transfer from Purchase Receipt to Purchase Invoice,Tillåt materialöverföring från inköpskvitto till inköpsfaktura,
Allow Multiple Sales Orders Against a Customer's Purchase Order,Tillåt flera försäljningsorder mot en kunds inköpsorder,
Allow Negative Stock,Tillåt Negativ lager,
Allow Negative rates for Items,Tillåt Negativa Priser för Artiklar,
Allow Or Restrict Dimension,Tillåt eller Begränsa Dimension,
Allow Overtime,Tillåt övertid,
Allow Partial Reservation,Tillåt Partiell Reservation,
Allow Production on Holidays,Tillåt Produktion på helgdagar,
Allow Purchase,Tillåt Inköp,
Allow Purchase Invoice Creation Without Purchase Order,Tillåt skapande av faktura utan inköpsorder,
Allow Purchase Invoice Creation Without Purchase Receipt,Tillåt skapande av inköpsfaktura utan inköpskvitto,
Allow Rename Attribute Value,Tillåt Byt namn på attributvärde,
Allow Resetting Service Level Agreement,Tillåt återställning av servicenivåavtal,
Allow Sales,Tillåt Försäljning,
Allow Sales Invoice Creation Without Delivery Note,Tillåt skapande av försäljningsfaktura utan leveransnot,
Allow Sales Invoice Creation Without Sales Order,Tillåt skapande av försäljningsfaktura utan försäljningsorder,
Allow Sales Order Creation For Expired Quotation,Tillåt att Försäljning Order skapas för Förfallen Försäljning Offert,
Allow Stale Exchange Rates,Tillåt inaktuella valutakurser,
Allow UOM with Conversion Rate Defined in Item,Tillåt Enhet med Konvertering Sats definierad i Artikel,
Allow User to Edit Discount,Tillåt Användare att Redigera Rabatt,
Allow User to Edit Price List Rate in Transactions,Låt användaren redigera prislista i transaktioner,
Allow User to Edit Rate,Tillåt Användare att Redigera Pris,
Allow Zero Rate,Tillåt Noll Pris,
Allow Zero Valuation Rate,Tillåt nollvärderingsfrekvens,
Allow existing Serial No to be Manufactured/Received again,Tillåt att befintligt serienummer produceras/tas emot igen,
Allow material consumptions without immediately manufacturing finished goods against a Work Order,Tillåt Material Förbrukning utan att omedelbart producera färdiga artiklar mot Arbetsorder,
Allow multi-currency invoices against single party account ,Tillåt Fler Valuta Fakturor mot Parti Konto,
Allow to Edit Stock UOM Qty for Purchase Documents,Tillåt att redigera Lager Enhet Kvantitet för Inköp Dokument,
Allow to Edit Stock UOM Qty for Sales Documents,Tillåt att redigera Lager Enhet Kvantitet för Försäljning Dokument,
Allow transferring raw materials even after the Required Quantity is fulfilled,Tillåt överföring av råmaterial även efter att Erfordrad Kvantitet är uppfylld,
Allowed,Tillåten,
Allowed Dimension,Tillåten Dimension,
Allowed Doctypes,Tillåtna Dokument,
Allowed To Transact With,Tillåtet att handla med,
Allows to keep aside a specific quantity of inventory for a particular order.,Tillåter reservation av specifierad artikel kvantitet för angiven order.,
Alternative Item Code,Alternativ produktkod,
Alternative Item Name,Alternativt artikelnamn,
Amended From,Ändrat Från,
Amount,Mängd,
Amount (Company Currency),Belopp (Företagsvaluta),
Amount Difference,mängd Skillnad,
