"<h4>Body Text and Closing Text Example</h4>

<div>We have noticed that you have not yet paid invoice {{sales_invoice}} for {{frappe.db.get_value(""Currency"", currency, ""symbol"")}} {{outstanding_amount}}. This is a friendly reminder that the invoice was due on {{due_date}}. Please pay the amount due immediately to avoid any further dunning cost.</div>

<h4>How to get fieldnames</h4>

<p>The fieldnames you can use in your template are the fields in the document. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Sadržajni Tekst i primjer Završnog teksta</h4>

<div>Primijetili smo da još niste platili fakturu {{sales_invoice}} za {{frappe.db.get_value(""Currency"", currency, ""symbol"")}} {{outstanding_amount}}. Ovo je prijateljski podsjetnik da je faktura dospjela na dan {{due_date}}. Molimo vas da odmah platite iznos koji dugujete kako biste izbjegli bilo kakve dodatne troškove opomene.</div>

<h4>Kako dobiti imena polja</h4>

<p>Nazivi polja koje možete koristiti u svom šablonu su polja u dokumentu. Možete saznati polja bilo kojeg dokumenta putem Podešavanja &gt; Prilagodite prikaz obrasca i odabir tipa dokumenta (npr. Prodajna Faktura)</p>

<h4>Šablon</h4>

<p>Šabloni se kompajliraju koristeći Jinja Templating Language. Da saznate više o Jinji, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">pročitajte ovu dokumentaciju.</a></p>",
"<h4>Contract Template Example</h4>

<pre>Contract for Customer {{ party_name }}

-Valid From : {{ start_date }} 
-Valid To : {{ end_date }}
</pre>

<h4>How to get fieldnames</h4>

<p>The field names you can use in your Contract Template are the fields in the Contract for which you are creating the template. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Contract)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Primjer Šablona Ugovora</h4>

<pre>Ugovor za Kupca {{ party_name }}

-Važi od: {{ start_date }}
-Važi do: {{ end_date }}
</pre>

<h4>Kako dobiti imena polja</h4>

<p>Nazivi polja koje možete koristiti u svom predlošku ugovora su polja u ugovoru za koje kreirate šablon. Možete saznati polja bilo kojeg dokumenta putem Podešavanja &gt; Prilagodite prikaz obrasca i odabir vrste dokumenta (npr. Ugovor)</p>

<h4>Šablon</h4>

<p>Šabloni se kompajliraju koristeći Jinja Templating Language. Da saznate više o Jinji, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">pročitajte ovu dokumentaciju.</a></p>",
"<h4>Standard Terms and Conditions Example</h4>

<pre>Delivery Terms for Order number {{ name }}

-Order Date : {{ transaction_date }} 
-Expected Delivery Date : {{ delivery_date }}
</pre>

<h4>How to get fieldnames</h4>

<p>The fieldnames you can use in your email template are the fields in the document from which you are sending the email. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Primjer Standardnih Odredbi i Uvjeta</h4>

<pre>Uvjeti dostaveza broj Naloga {{ name }}

- Datum Naloga: {{ transaction_date }}
- Očekivani Datum Dostave: {{ delivery_date }}
</pre>

<h4>Kako preuzeti nazive polja</h4>

<p>Imena polja koja možete koristiti u svom šablonu e-pošte su polja u dokumentu iz kojeg šaljete e-poštu. Polja bilo kojeg dokumenta možete pronaći preko Postavljanje &gt; Prilagodite prikaz forme i odaberite tip dokumenta (npr. Prodajna Faktura)</p>

<h4>Izrada Šablona</h4>

<p>Šabloni su sastavljeni pomoću Jinja Templating Language. Da biste saznali više o Jinji, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">pročitajte ovu dokumentaciju.</a></p>",
"<h5 class=""text-muted uppercase"">Or</h5>","<h5 class=""text-muted uppercase"">Ili</h5>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Account Number Settings</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Postavke broja računa</label>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Amount In Words</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Iznos U Riječima</label>",
"<label class=""control-label"" style=""margin-bottom: 0px;"">Date Settings</label>","<label class=""control-label"" style=""margin-bottom: 0px;"">Postavke Datuma</label>",
"<p>In your <b>Email Template</b>, you can use the following special variables:
</p>
<ul>
        <li>
            <code>{{ update_password_link }}</code>: A link where your supplier can set a new password to log into your portal.
        </li>
        <li>
            <code>{{ portal_link }}</code>: A link to this RFQ in your supplier portal.
        </li>
        <li>
            <code>{{ supplier_name }}</code>: The company name of your supplier.
        </li>
        <li>
            <code>{{ contact.salutation }} {{ contact.last_name }}</code>: The contact person of your supplier.
        </li><li>
            <code>{{ user_fullname }}</code>: Your full name.
        </li>
    </ul>
<p></p>
<p>Apart from these, you can access all values in this RFQ, like <code>{{ message_for_supplier }}</code> or <code>{{ terms }}</code>.</p>","<p>U vašem <b>Šablonu e-pošte</b> možete koristiti sljedeće posebne varijable:
</p>
<ul>
 <li>
 <code>{{ update_password_link }}</code>: Veza na kojoj vaš dobavljač može postaviti novu lozinku za prijavu na vaš portal.
 </li>
 <li>
 <code>{{ portal_link }}</code>: Veza na ovaj Zahtjev za ponudu na portalu vašeg dobavljača.
 </li>
 <li>
 <code>{{ supplier_name }}</code>: naziv firme vašeg dobavljača.
 </li>
 <li>
 <code>{{ contact.salutation }} {{ contact.last_name }}</code>: Kontakt osoba vašeg dobavljača.
 </li><li>
 <code>{{ user_fullname }}</code>: Vaše puno ime.
 </li>
 </ul>
<p></p>
<p>Osim ovih, možete pristupiti svim vrijednostima u ovom Zahtjevu za ponudu, kao što su <code>{{ message_for_supplier }}</code> ili <code>{{ terms }}</code>.</p>",
"<pre><h5>Message Example</h5>

&lt;p&gt; Thank You for being a part of {{ doc.company }}! We hope you are enjoying the service.&lt;/p&gt;

&lt;p&gt; Please find enclosed the E Bill statement. The outstanding amount is {{ doc.grand_total }}.&lt;/p&gt;

&lt;p&gt; We don't want you to be spending time running around in order to pay for your Bill.<br>After all, life is beautiful and the time you have in hand should be spent to enjoy it!<br>So here are our little ways to help you get more time for life! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Primjer poruke</h5>

&lt;p&gt; Hvala vam što ste dio {{ doc.company }}! Nadamo se da uživate u usluzi.&lt;/p&gt;

&lt;p&gt; U prilogu se nalazi izvod E računa. Nepodmireni iznos je {{ doc.grand_total }}.&lt;/p&gt;

&lt;p&gt; Ne želimo da trošite vrijeme na trčanje okolo kako biste platili svoj račun.<br>Uostalom, život je lijep i vrijeme koje imate u ruci treba potrošiti da uživate u njemu!<br>Dakle, evo naših malih načina da vam pomognemo da dobijete više vremena za život! &lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; kliknite ovdje da platite &lt;/a&gt;

</pre>",
"<pre><h5>Message Example</h5>

&lt;p&gt;Dear {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt;Requesting payment for {{ doc.doctype }}, {{ doc.name }} for {{ doc.grand_total }}.&lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;

</pre>
","<pre><h5>Primjer poruke</h5>

&lt;p&gt;Poštovani {{ doc.contact_person }},&lt;/p&gt;

&lt;p&gt;Tražim plaćanje za {{ doc.doctype }}, {{ doc.name }} za {{ doc.grand_total }}.&lt;/p&gt;

&lt;a href=""{{ payment_url }}""&gt; kliknite ovdje da platite &lt;/a&gt;

</pre>",
"<table class=""table table-bordered table-condensed"">
<thead>
  <tr>
         <th class=""table-sr"" style=""width: 50%;"">Child Document</th>
         <th class=""table-sr"" style=""width: 50%;"">Non Child Document</th>
   </tr>
</thead>
<tbody>
<tr>
         <td>
                  <p> To access parent document field use parent.fieldname and to access child table document field use doc.fieldname </p>

         </td>
         <td>
                    <p>To access document field use doc.fieldname </p>
         </td>
</tr>
<tr>
        <td>
                   <p><b>Example: </b> parent.doctype == ""Stock Entry"" and doc.item_code == ""Test"" </p>

        </td>
         <td>
                   <p><b>Example: </b> doc.doctype == ""Stock Entry"" and doc.purpose == ""Manufacture""</p>    
          </td>
</tr>

</tbody>
</table>






","<table class=""table table-bordered table-condensed"">
<thead>
 <tr>
 <th class=""table-sr"" style=""width: 50%;"">Podređeni Dokument</th>
 <th class=""table-sr"" style=""width: 50%;"">Nadređeni Dokument </th>
 </tr>
</thead>
<tbody>
<tr>
 <td>
 <p> Za pristup polju nadređenog dokumenta koristite ime parent.field, a za pristup polju dokumenta podređene tabele koristite doc.fieldname </p>

 </td>
 <td>
 <p>Za pristup polju dokumenta koristite doc.fieldname </p>
 </td>
</tr>
<tr>
 <td>
 <p><b>Primjer: </b> parent.doctype == ""Stock Entry"" i doc.item_code == ""Test"" </p>

 </td>
 <td>
 <p><b>Primjer: </b> doc.doctype == ""Stock Entry"" i doc.purpose == ""Proizvodnja""</p>
 </td>
</tr>

</tbody>
</table>",
"A Price List is a collection of Item Prices either Selling, Buying, or both","Cjenovnik je skup cijena artikala za Prodaju, Kupovinu ili oboje",
"A Product or a Service that is bought, sold or kept in stock.","Proizvoda ili usluge koja je kupio, prodati ili držati u čoporu.",
A condition for a Shipping Rule,A uvjet za Shipping Pravilo,
A customer must have primary contact email.,Klijent mora imati primarni kontakt e-poštu.,
A logical Warehouse against which stock entries are made.,A logično Skladište protiv kojih su napravljeni unosa zaliha.,
A third party distributor / dealer / commission agent / affiliate / reseller who sells the companies products for a commission.,A treće strane distributera / trgovca / komisije agent / affiliate / prodavače koji prodaje kompanije proizvoda za proviziju.,
A+,A +,
A-,A-,
A4,A4,
AB+,AB +,
AB-,AB-,
ACC-AML-.YYYY.-,ACC-AML-.YYYY.-,
ACC-ASR-.YYYY.-,ACC-ASR-.YYYY.-,
ACC-ASS-.YYYY.-,ACC-ASS-YYYY.-,
ACC-BTN-.YYYY.-,ACC-BTN-.YYYY.-,
ACC-JV-.YYYY.-,ACC-JV-YYYY.-,
ACC-PAY-.YYYY.-,ACC-PAY-.YYYY.-,
ACC-PINV-.YYYY.-,ACC-PINV-.YYYY.-,
ACC-PINV-RET-.YYYY.-,ACC-PINV-RET-.GGGG.-,
ACC-PRQ-.YYYY.-,ACC-PRQ-YYYY.-,
ACC-PSINV-.YYYY.-,ACC-PSINV-.GGGG.-,
ACC-SH-.YYYY.-,ACC-SH-YYYY.-,
ACC-SINV-.YYYY.-,ACC-SINV-.YYYY.-,
ACC-SINV-RET-.YYYY.-,ACC-SINV-RET-.GGGG.-,
AMC Expiry Date,AMC Datum isteka,
API,API,
API Details,API Detalji,
API Endpoint,API Endpoint,
API Key,API Key,
AWB Number,AWB Broj,
Abbr,Skraćeni naziv,
Abbreviation,Skraćenica,
About,O,
Academics User,akademici korisnika,
Acceptance Criteria Formula,Formula Kriterija Prihvatljivosti,
Acceptance Criteria Value,Vrijednost Kriterija Prihvatljivosti,
Accepted,Prihvaćeno,
Accepted Qty,Prihvaćeno Količina,
Accepted Qty in Stock UOM,Prihvaćena Količina u Jedinici Zaliha,
Accepted Quantity,Prihvaćena količina,
Accepted Warehouse,Prihvaćeno skladište,
Access Key,Pristupni Ključ,
Account,Konto,
Account Balance,Bilans konta,
Account Closing Balance,Završno Stanje Računa,
Account Currency,Valuta račun,
Account Currency (From),Valuta Računa,
Account Currency (To),Valuta Računa (Do),
Account Details,Detalji konta,
Account Head,Zaglavlje konta,
Account Manager,Menadžer računa,
Account Name,Naziv konta,
Account Number,Broj računa,
Account Opening Balance,Početno Stanje Računa,
Account Paid From,Računa isplaćuju iz,
Account Paid To,Račun Paid To,
Account Subtype,Podtip računa,
Account Type,Vrsta konta,
Account for Change Amount,Nalog za promjene Iznos,
Accounting,Računovodstvo,
Accounting Details,Računovodstvo Detalji,
Accounting Dimension,Računovodstvena dimenzija,
Accounting Dimension Detail,Detalji dimenzije računovodstva,
Accounting Dimension Filter,Filter Knjigovodstvenih Dimenzija,
Accounting Dimensions,Računovodstvene dimenzije,
Accounting Dimensions ,Računovodstvene dimenzije,
Accounting Dimensions Filter,Filter Knjigovodstvenih Dimenzija,
Accounting Entries,Računovodstvo unosi,
Accounting Period,Period računovodstva,
Accounting entries are frozen up to this date. Nobody can create or modify entries except users with the role specified below,Knjigovodstvene stavke su zamrznute do danas. Nitko ne može stvarati ili mijenjati unose osim korisnika s ulogom navedenom u nastavku,
Accounts,Konta,
Accounts Closing,Zatvaranje Knjigovodstva,
Accounts Frozen Till Date,Računi zamrznuti do datuma,
Accounts Manager,Računi Manager,
Accounts Payable,Naplativa konta,
Accounts Payable Summary,Računi se plaćaju Sažetak,
Accounts Receivable,Konto potraživanja,
Accounts Receivable Credit Account,Račun za naplatu potraživanja,
Accounts Receivable Discounted Account,Račun s diskontovanim potraživanjima,
Accounts Receivable Summary,Potraživanja Pregled,
Accounts Receivable Unpaid Account,Neplaćeni račun za potraživanja,
Accounts Receivable/Payable,Račun Potraživanja/Obveza,
Accounts Settings,Podešavanja konta,
Accounts User,Računi korisnika,
Accounts to Merge,Računi za Spajanje,
Accumulated Depreciation,Akumuliranu amortizaciju,
Accumulated Depreciation Account,Ispravka vrijednosti računa,
Accumulated Depreciation Amount,Ispravka vrijednosti iznos,
Acquisition Date,akvizicija Datum,
Action,Akcija,
Action If Quality Inspection Is Not Submitted,Akcija ako se inspekcija kvaliteta ne podnese,
Action If Quality Inspection Is Rejected,Radnja ako je Kontrola Kvaliteta odbijena,
Action If Same Rate is Not Maintained,Radnja ako se Ista Cijena ne Održava,
Action if Accumulated Monthly Budget Exceeded on Actual,Akcija ako se akumulirani mesečni budžet premašuje na aktuelnom nivou,
Action if Accumulated Monthly Budget Exceeded on MR,Akcija ako je akumulirani mesečni budžet prešao na MR,
Action if Accumulated Monthly Budget Exceeded on PO,Akcija ako je zbirni mesečni budžet prešao na PO,
Action if Annual Budget Exceeded on Actual,Akcija ako se godišnji budžet premašuje na aktuelnom nivou,
Action if Annual Budget Exceeded on MR,Akcija ako je godišnji budžet prešao na MR,
Action if Annual Budget Exceeded on PO,Akcija ako je godišnji budžet prešao na PO,
Action if Same Rate is Not Maintained Throughout Sales Cycle,Radnja ako se ista stopa marže ne održava tokom prodajnog ciklusa,
Actions,Akcije,
Actions performed,Izvršene akcije,
Active,Aktivan,
Active Status,Aktivan status,
Activities,Aktivnosti,
Activity,Aktivnost,
Activity Cost,Aktivnost troškova,
Activity Type,Tip aktivnosti,
Actual,Aktuelno,
Actual Batch Quantity,Stvarna količina serije,
Actual Date,Stvarni datum,
Actual End Date,Stvarni datum završetka,
Actual End Date (via Timesheet),Stvarni Završni datum (preko Time Sheet),
Actual End Time,Stvarni End Time,
Actual Operating Cost,Stvarni operativnih troškova,
Actual Operation Time,Stvarni Operation Time,
Actual Qty,Stvarna kol,
Actual Qty (at source/target),Stvarna kol (na izvoru/cilju),
Actual Qty in Warehouse,Stvarna Količina u Skladištu,
Actual Start Date,Stvarni datum početka,
Actual Start Date (via Timesheet),Stvarni Ozljede Datum (preko Time Sheet),
Actual Start Time,Stvarni Start Time,
Actual Time,Stvarno Vrijeme,
Actual Time and Cost,Stvarno vrijeme i troškovi,
Actual Time in Hours (via Timesheet),Stvarno vrijeme (u satima),
Add,Dodaj,
Add Corrective Operation Cost in Finished Good Valuation,Dodaj korektivne operativne troškove u Vrijednovanje Gotovog Proizvoda,
Add Local Holidays,Dodaj lokalne praznike,
Add Manually,Dodaj ručno,
Add Or Deduct,Dodaj ili oduzmi,
Add Quote,Dodaj Citat,
Add Serial / Batch Bundle,Dodaj Serijski / Šaržni Paket,
Add Serial / Batch No,Dodaj Serijski / Šaržni Broj,
Add Serial / Batch No (Rejected Qty),Dodaj Serijski / Šaržni Broj (Odbijena Količina),
Add Template,Dodaj šablon,
Add Weekly Holidays,Dodajte Weekly Holidays,
Add or Deduct,Zbrajanje ili oduzimanje,
Add to Holidays,Dodaj u praznike,
Add to Transit,Dodaj u tranzit,
Added By,Dodano Od,
Added On,Dodano,
Additional Asset Cost,Dodatni Trošak Imovine,
Additional Cost,Dodatni trošak,
Additional Cost Per Qty,Dodatni Trošak po Količini,
Additional Costs,Dodatni troškovi,
Additional Data,Dodatni Podaci,
Additional Details,Dodatni Detalji,
Additional Discount,Dodatni popust,
Additional Discount Amount,Dodatni iznos popusta,
Additional Discount Amount (Company Currency),Dodatni popust Iznos (Company valuta),
Additional Discount Percentage,Dodatni postotak popusta,
Additional Info,Dodatne informacije,
Additional Information,Dodatne informacije,
Additional Notes,Dodatne napomene,
Additional Operating Cost,Dodatni operativnih troškova,
Additional information regarding the customer.,Dodatne informacije o kupcu.,
Address,Adresa,
Address & Contact,Adresa i kontakt,
Address & Contacts,Adresa i kontakti,
Address Desc,Adresa silazno,
Address HTML,Adressa u HTML-u,
Address Line 1,Adresa - linija 1,
Address Line 2,Adresa - linija 2,
Address Name,Adresa ime,
Address and Contact,Adresa i kontakt,
Address and Contacts,Adresa i kontakti,
Address used to determine Tax Category in transactions,Adresa koja se koristi za određivanje kategorije poreza u transakcijama,
Administrator,Administrator,
Advance Account,Advance Account,
Advance Amount,Iznos avansa,
Advance Paid,Advance Paid,
Advance Payment Date,Datum Plaćanja Predujma,
Advance Payment Ledger Entry,Unos u Registar Plaćanja Predujma,
Advance Payments,Avansna plaćanja,
Advance Tax,Porez Predujma,
Advance Taxes and Charges,Predujam Poreza i Naknada,
Advance amount,Iznos avansa,
Advance payments allocated against orders will only be fetched,Predujam Uplate dodijeljene naspran Naloga biće samo preuzete,
Advanced Settings,Napredne postavke,
Advances,Avansi,
Affected Transactions,Zahvaćene Transakcije,
Against,Protiv,
Against Account,Protiv računa,
Against Blanket Order,Protiv pokrivača,
Against Delivery Note Item,Protiv stavke naloga za isporuku,
Against Docname,Protiv Docname,
Against Doctype,Protiv DOCTYPE,
Against Document Detail No,Protiv dokumenta Detalj No,
Against Document No,Protiv dokumentu nema,
Against Expense Account,Protiv Rashodi račun,
Against Income Account,Protiv računu dohotka,
Against Sales Invoice,Protiv prodaje fakture,
Against Sales Invoice Item,Protiv prodaje fakture Item,
Against Sales Order,Protiv prodajnog naloga,
Against Sales Order Item,Protiv naloga prodaje Item,
Against Stock Entry,Protiv ulaska u dionice,
Against Voucher,Protiv Voucheru,
Against Voucher No,Naspram Verifikata Broj,
Against Voucher Type,Protiv voucher vrsti,
Ageing Based On,Starenje temelju On,
Agenda,Dnevni red,
Agent Busy Message,Agent Zauzet Poruka,
Agent Details,Detalji o agentu,
Agent Group,Agent Groupa,
Agent Unavailable Message,Agent Nedostupan Poruka,
Agents,Agenti,
Aggregate a group of Items into another Item. This is useful if you are maintaining the stock of the packed items and not the bundled item,"Spakujte grupu artikala u drugu artikal. Ovo je korisno ako održavate zalihe upakovanih artikala, a ne u paketu",
Agriculture Manager,Poljoprivredni menadžer,
Agriculture User,Korisnik poljoprivrede,
Algorithm,Algoritam,
All,Sve,
All Activities,Sve Aktivnosti,
All Activities HTML,Sve Aktivnosti HTML,
All Contact,Svi kontakti,
All Customer Contact,Svi kontakti kupaca,
All Employee (Active),Svi zaposleni (aktivni),
All Lead (Open),Svi potencijalni kupci (aktualni),
All Sales Partner Contact,Svi kontakti distributera,
All Sales Person,Svi prodavači,
All Sales Transactions can be tagged against multiple Sales Persons so that you can set and monitor targets.,Sve prodajne transakcije mogu se označiti naspram više prodajnih osoba kako biste mogli postaviti i nadzirati ciljeve.,
All Supplier Contact,Svi kontakti dobavljača,
All allocations have been successfully reconciled,Sve dodjele su uspješno usaglašene,
All the Comments and Emails will be copied from one document to another newly created document(Lead -> Opportunity -> Quotation) throughout the CRM documents.,Svi komentari i e-pošta kopirat će se iz jednog dokumenta u drugi novostvoreni dokument (Potencijalni Klijent -> Prilika-> Ponuda) kroz dokumente Prodajne Podrške.,
Allocate Advances Automatically (FIFO),Dodjeljivanje unaprijed automatski (FIFO),
Allocate Payment Based On Payment Terms,Dodijelite plaćanje na osnovu uslova plaćanja,
Allocated,Izdvojena,
Allocated Amount,Izdvojena iznosu,
Allocated Entries,Dodijeljeni Unosi,
Allocated amount,Izdvojena iznosu,
Allocation,Alokacija,
Allocations,Dodjele,
Allow,Dozvoli,
Allow Account Creation Against Child Company,Dozvolite otvaranje računa protiv kompanije Child,
Allow Alternative Item,Dozvoli alternativu,
Allow Continuous Material Consumption,Dozvoli kontinuiranu potrošnju materijala,
Allow Excess Material Transfer,Dozvoli Prijenos Viška Materijala,
Allow In Returns,Omogući povratak,
Allow Internal Transfers at Arm's Length Price,Dozvoli interne transfere po tržišnoj cijeni,
Allow Item To Be Added Multiple Times in a Transaction,Omogućite dodavanje predmeta više puta u transakciji,
Allow Item to be Added Multiple Times in a Transaction,Dozvolite da se Artikal doda više puta u transakciji,
Allow Lead Duplication based on Emails,Dozvolite dupliciranje Potencijalnih Klijenata na osnovu e-pošte,
Allow Material Transfer from Delivery Note to Sales Invoice,Omogućite prijenos materijala iz otpremnice na fakturu prodaje,
Allow Material Transfer from Purchase Receipt to Purchase Invoice,Omogućite prijenos materijala sa računa o kupovini na račun za kupovinu,
Allow Multiple Sales Orders Against a Customer's Purchase Order,Omogućite više naloga za prodaju u odnosu na narudžbenice kupca,
Allow Negative Stock,Dopustite negativnu zalihu,
Allow Negative rates for Items,Dozvolite negativne cijene za Artikle,
Allow Or Restrict Dimension,Dozvoli ili ograniči dimenziju,
Allow Overtime,Omogućiti Prekovremeni rad,
Allow Partial Reservation,Dozvoli Djelimičnu Rezervaciju,
Allow Production on Holidays,Dopustite Production o praznicima,
Allow Purchase,Dozvoli Kupovinu,
Allow Purchase Invoice Creation Without Purchase Order,Dozvoli stvaranje računa za kupovinu bez naloga za kupovinu,
Allow Purchase Invoice Creation Without Purchase Receipt,Dozvoli stvaranje računa za kupovinu bez potvrde o kupovini,
Allow Rename Attribute Value,Dozvoli preimenovati vrednost atributa,
Allow Resetting Service Level Agreement,Dozvoli resetiranje sporazuma o nivou usluge,
Allow Sales,Dozvoli Prodaju,
Allow Sales Invoice Creation Without Delivery Note,Dozvoli stvaranje fakture za prodaju bez napomene o isporuci,
Allow Sales Invoice Creation Without Sales Order,Omogućite stvaranje fakture za prodaju bez naloga za prodaju,
Allow Sales Order Creation For Expired Quotation,Dozvoli Kreiranje Prodajnog Naloga za Isteklu Ponudu,
Allow Stale Exchange Rates,Dozvolite stare kurseve,
Allow UOM with Conversion Rate Defined in Item,Dozvoli Jedinicu sa stopom konverzije definiranom u Postavkama Artikla,
Allow User to Edit Discount,Dozvoli Korisniku da Uređuje Popust,
Allow User to Edit Price List Rate in Transactions,Omogućite korisniku da uređuje cijenu cjenika u transakcijama,
Allow User to Edit Rate,Dozvoli Korisniku da Uređuje Cijenu,
Allow Zero Rate,Dozvoli Nultu Cijenu,
Allow Zero Valuation Rate,Dozvolite Zero Vrednovanje Rate,
